commit_hash,commit_message,parent_hashes,is_merge_commit,modified_files
0c3367f27bd3d6758f1cee3d8a3d56a5fc48458f,First-pass fix for joints in 3d,131ecce7c476f0f835bd9dc4a702e9e84537947c,False,geom.glsl
e189df81b156cfe0b9465ba90d7a99536c1af2b8,Change default endpoint angle to be 0,0c3367f27bd3d6758f1cee3d8a3d56a5fc48458f,False,vectorized_mobject.py; geom.glsl
e5b17aad69ed189003906ee44148d1b29ddcc989,Small bug fix for TransformMatchingShape,22420b77244b3937b8d83cb408c66ed05e033c08,False,transform_matching_parts.py
557e57d95b20d430c4d421c09078ff416d77cfe5,Change taper width default,d3a40eb1ac766005f7d29177f95adfeaa262053d,False,indication.py
6a18a05a3b30f796102f569b0f38584e5b4b7cfe,Fix arrow for new path behavior,5fac213fee20b6a00a4ca10b1eb26b926b744e65,False,geometry.py
a17a57825ebc1da53547fd2d9c67603ac6e3116b,Fix Annulus and sector,61437b2a7fa985eb99c389f882202052a4d63777,False,geometry.py
31715ec98a690ff8f18c9e4bf99766f285906925,Fix Arrow,a17a57825ebc1da53547fd2d9c67603ac6e3116b,False,geometry.py
8c435d61819c770706319dbcc72bdce8fff61730,Default to flat stroke for polygons,31715ec98a690ff8f18c9e4bf99766f285906925,False,geometry.py
5a56a2a5ecfd3b205bd1026eb65fbaea0f79eee0,Remove bad solution to bevel issue,f04d0ad3507352d99236715532b1ab3686f4ed67,False,geom.glsl
ed26fdfab83403b81e5973dba4df2d2e8405112e,Have Polyline default to flat stroke,bf84b1933bb0976b41be4d44a2f4561eeb55f42f,False,geometry.py
1f04ba92fbbdb56dd244a977beeb7fc3b33f661c,Fix Polygon.round_corners,ed26fdfab83403b81e5973dba4df2d2e8405112e,False,geometry.py
7d90a82317aaaac2b7bf293863d19f4dcb72b069,Fix fill shader vert data,1a8e923ef2704bd28413375298f6ba8344cc5086,False,vectorized_mobject.py
24afb2a24f97c412fc29b6ff6f67fa741f99aa49,Fix angle_between,c6d3a9646c933625a8e3429f919f27c4541e5d75,False,geom.glsl
644ea41443253c4ce9183d9d1c43c765ab7039a6,Default to simpler quadratic approximation of cubic beziers,9464f83d183fdf1c8352ee5c8b2d2e5e1b1f61fe,False,vectorized_mobject.py
de5198196b0f18937b7e99a177e2e6545f21c79b,Fix anti-alias width bug on DotCloud,a47b95044d1b96440dd8125d509693189c7d52ec,False,frag.glsl; geom.glsl
f0edc6628b9cf868fe047a6be1fc2ae0a0aaf4ab,Push default of use_simple_quadratic_approx being True to Text,9f1ab09749dd540a2949d1352088c467182c5c81,False,svg_mobject.py; text_mobject.py
aa8fba5b02570f10cf4d9e96980957baef8d034f,"Change subdivide_intersections default to one subdivision, remove second check",2c6e8692cec2c5b3b54dfad25810f7111fdb074e,False,vectorized_mobject.py
c8a77a352fba4c4af0e45fcd9a28fe94aed0d9b3,Fix Piano,d2800b6c96d8419f7c869aabe3999333f3c05a7c,False,drawings.py
e1abae1d96ec6e07788f0cdf3c31630083a9f8c9,Fix typo,c8a77a352fba4c4af0e45fcd9a28fe94aed0d9b3,False,boolean_ops.py
108bb3da4482b0241f361faeef2f0dfa98e36498,Have SVGs default to use_simple_quadratic_approx,e1abae1d96ec6e07788f0cdf3c31630083a9f8c9,False,svg_mobject.py; text_mobject.py
da2b13aee914462105fe6e2eeb365c4b012cc17b,Fix triangulation issue for Annulus,a88b56bb047debacb57a174e22b1a73972adcaf9,False,geometry.py
e832bb775f8039dfcd2050a0f31bde9c7636b664,Fix small bug with null triangles,31cc2671e5c511690360178581e139b1a9c7b1f7,False,vectorized_mobject.py
19a772166188f86f3e92bf9795fa22684147b418,Fix unit normal issue with bezier fill,c8238f6b39ccfa34f11c8343c5ca147f662fe3b4,False,geom.glsl
bf726667a8ad9253b45bfc70c15aff82336cf720,Don't make TexAndNumbersExample an InteractiveScene by default,4582f5d3316ceb246309006c282e9d732f2b02ca,False,example_scenes.py
51a508609322571df53927599daa3c9270bf68ee,Don't default to smoothing for implicit curves,bf726667a8ad9253b45bfc70c15aff82336cf720,False,functions.py
801f449ca0ba6d6eae56110d79fd9e5499787c94,Fix lock_matching_data,f4c50f61b819eec728e41c756f6a44ab1d489549,False,mobject.py
e55434925e9da94efbb82be36c29899a366397bc,Fix get_style for null point case,d868f685dc8b86dd8c1a677fcfd0c3bccd7d6d77,False,vectorized_mobject.py
ca5e119425b121f0e454cb1cf36246e876831991,Use _data_defaults for DotCloud radius,7e45558c55e869c06e0ba4506bda276ed9b82f4f,False,dot_cloud.py
77a398468386d40a3ab2f3cb35b32535af9d966d,Fix index buffer bug,da15eb4ad20064f96a633d119ae8118c09910c77,False,camera.py
afbc624ac4e23ba58eb5c3b828c12d2652c797be,Merge pull request #1964 from 3b1b/video-work  Fix index buffer bug,8e1b23ee98fb60581f33cc9bd4fedf9fff65b505; 77a398468386d40a3ab2f3cb35b32535af9d966d,True,
ae50748717f54f64de978eaa64810bbb5188f932,Default to resizing_preserving_order in set_points,c23f020d9ae44dc0766cc776899d4648ec85c609,False,mobject.py
3b40ccc9878663b75600457d0168d7d4c305e5ac,"In Mobject.append_points, have most data default to the last value",ae50748717f54f64de978eaa64810bbb5188f932,False,mobject.py
b16f0981f6e922fdbcecd5f938ef3a42cd067c4f,No need to set flat stroke defaults in Polygon/Polyline,abbe131e8dede299c66f1489a30294271a9911e4,False,geometry.py
0b72bc5d08a46f64688d7e1f51acdab6841b3a44,Fix joint normal issue,c7e32e847d60c56f098cf64f8c679372ef18d9af,False,geom.glsl
44e5f15ae94fd91e9d8e46ff66b1b33c2d864a54,Default to non-flat stroke for meshes,72e5bde274523251572e02168e7c3f9d1848cc61,False,three_dimensions.py
d39fea0d4dffd793ce48cc79fd77206f361fd0fb,A few small fixes,96b0ec909421e6d956c37072a8ecec349dacc297,False,geom.glsl
cd3c5031fa7978e72868ea2555375dba1339c6b5,Fix get_perspective_transform to shift before rotation,6c2544098bb609ff98f88ee0abf078db42ce6c79,False,camera.py
981fe009e53d920ae463b4e639d1be4e47a1941a,Fix radius on dots,22d2819ecf4ef7f88e6d871f4a4c88a30c27cbde,False,vert.glsl
148898f9836e5d1ce4484259636a1ffd2856b909,Fix insert_n_curves,981fe009e53d920ae463b4e639d1be4e47a1941a,False,vectorized_mobject.py
1367e31439c22a758845a7eeb44382ca7502f309,Fix bug with polygon start angle = 0,e6abff4299365daf4b3b48d5762106acf14f014c,False,geometry.py
763967281f5ed5ff05b1f2ae915fc43e69a6c90f,Don't use resize_with_interpolation by default,1367e31439c22a758845a7eeb44382ca7502f309,False,mobject.py
8fee4d1a6642079ecd1936423d7da5e551a16213,Fix straight line fill anti-alias issue,f2d4313bcfe726c69824cbd2e82de08ebb501810,False,geom.glsl
2e2e8dfee2178e31455d8be0f74253e9e12d3e88,Fix the fact that Write messes up joint_products,917481cb2310856e41dd727146197a4c7e05eead,False,creation.py
0d66981ac770f9ec3cc9af624b6899682f5f88b4,Fix issue with variable stroke width,2e2e8dfee2178e31455d8be0f74253e9e12d3e88,False,geom.glsl
9e02796c9ac3f5c3e6b83ed7bfbed435af55b0ef,Fix set_width for variable stroke width,8e1fdd5a79c668552d58c31e26cc57e37da08b0a,False,vectorized_mobject.py
ba1b43df1aee10e26f35422fefd800c818d66185,Merge pull request #1967 from 3b1b/video-work  Miscellaneous fixes,781e0a980564a8ad04f01b8a66cd306cb6b7844e; 847c27ad234c9528146576fa3cc46d23a95743ca,True,
97789fff35d43048ce776bf56bb57c6f3d6e1be1,Swap buffers when resetting to default position,b1f0270316ccab479e28c31f7b8854f76b26316d,False,window.py
d01658bc5b89cf950e5087909014c90cafbea124,Fix multi-color setting,97789fff35d43048ce776bf56bb57c6f3d6e1be1,False,mobject.py
945aa9713f49ff300d7107d1dd7f3c2da63925cb,Fix aligned subpaths bug,87afdac6a4956a9d7455a3aeb55e65a2cbaae75e,False,vectorized_mobject.py
05dd3992707508de54a7a52cae4e1f9fc07497cc,Ensure svgs have positive orientation by default,72590a8fefb6868eb55e03fbc9a3ce01f935fe2e,False,svg_mobject.py
a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,Fix non-winding-fill orientation,c6c23a1fe79cc15b19159d09ec8d06361bef034b,False,vectorized_mobject.py; geom.glsl
37f0bf8c11a556a5462b1e10b3f53ea4d73494db,Fix winding fill blending  (Using somewhat of a hack),3f5df432ce159f2ceac9d295bed20fa7a6257dbe,False,shader_wrapper.py; frag.glsl; geom.glsl; shaders.py
14cda7e90857fadd1e8ac5107b2f7e442d3b1fda,Don't show progress bar in embed by default,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,False,scene.py
a8da171adbefc9e3b13d989382d5c68f1ff0223c,Make sure a group inherits the fixed_in_frame status of its parts,65afed1bd172513582994f8c9fff84d7d2ea8b58,False,mobject.py
adfef4841812a5a169691a5feffb2bcb3b512a7c,Merge pull request #1973 from 3b1b/video-work  Refactor render out of camera (plus winding fill blending fix),a9a3ca08cd66bbdfa90dcdec39ad65b8a9cf3fd2; acdc2654d350a4e88f05d4cff98e519c729f1829,True,
79039bde61f3235377ad310b139b9eec122da210,Fix Arrow,28636727407a115c01fb5acdd795dc1d787e6665,False,geometry.py; geom.glsl
86fb1d82f5bd7b626a810b35f895c91c79f5e570,Typo fix,de7545e5fac13bb60dbb46447032d6cf5371c688,False,mobject.py
746b52cda5d1167413de5084f7b9e8a2ba01b144,"Okay, actually fix Arrow",86fb1d82f5bd7b626a810b35f895c91c79f5e570,False,geometry.py
35c19fe8a7e0b98a5194e56fe5b598e90e5d91d3,Edit is_fixed_in_frame,e57ca4e1ee4995714e38a70d21a07914e343a732,False,indication.py; mobject.py
38abef88713b09daed26b42a8dc99c10ffceb053,Fix ShaderWrapper.init_textures,8ecfc2b2cf7af8ffc7ba0801e324b28e561ba86f,False,shader_wrapper.py
f296dd8df5fb458766d11a454ef55360f5794f85,Merge pull request #1974 from 3b1b/video-work  Miscellaneous bug fixes,adfef4841812a5a169691a5feffb2bcb3b512a7c; 047128a6632a82d484379a76a7949885ca16af87,True,
2a3f927566fd32388e480a7bb564c72fd43db385,Set defaults so that VMobjects will have no antialias width when depth test is turned on,c7ef4eefbcf8145b09c0ffe4b29fb6586ece2ec4,False,vectorized_mobject.py
5deef1c249e2d92f5ae4a11598e8ad3af4ca48a3,Allow for setting a default frame orientation,a1449def95a24765674e913e4603f3b614b3d1cf,False,camera_frame.py; scene.py
144e512952e197c92c47bab3ee7fbb06f98e8480,"Use active camera config, not default",dec50897779010699b148c4eaa96f3597ad7c6ff,False,shaders.py
c08e111911d90ec6caf03cd0cb777fa487b7dffb,Default to applying depth test for non-fixed objects added to a 3d scene,368f48f8ddd896a8acd35d451591b521fbb7e0ff,False,scene.py
b3dec3fd51458f930c7c11f2fde3316c2b763740,Small fixes,68255b1c9a5d43b3e68bf9efb556152d84cdee5d,False,vectorized_mobject.py
91f69be3e0b9cbe93aef4f15835582c6ea99afc4,Add CameraFrame.to_fixed_frame_point,da9610b9f9847c44b459f67d60bf6ab1efeadb60,False,camera_frame.py
901d40ba1144290f682d112342da43733477dd1f,Fix scroll zooming,0d9bb71d3c745d9483e7b0dfa4103625e423e933,False,scene.py
2705ba3afa566188bf662f018fccca95da16d547,Fix CameraFrame.to_fixed_frame_point,901d40ba1144290f682d112342da43733477dd1f,False,camera_frame.py
e58aea9e2f716d449eef92a8a4a40c36d0397cc8,"Change to a default where scrolling zooms, and dragging pans",2705ba3afa566188bf662f018fccca95da16d547,False,scene.py
abdcb644614223acfc3b190a089ada0376b6438a,Fix panning for off-center frame,e58aea9e2f716d449eef92a8a4a40c36d0397cc8,False,scene.py
71bd3edb0973b19a813070c93927c927897d1690,Fix frame scaling,277c471c90dc3229645607e2f76f64f3f04d9057,False,camera_frame.py; scene.py
e7734ca84c8d06efbe464bee8c4abba485459703,Fix TexturedSurface,5ff44f5850c8844eabcd6149e004d2a54bacb15b,False,surface.py; vert.glsl
76ee97adfad776a679c8c274d5f57ac20580ad7b,Possible fix for a type error,5490b3be19e1236bf317d32d7e62377e498665fe,False,vectorized_mobject.py
f8cfcfbc6401bf5a56e019dd2f0b7cee9ec4a4cd,Fix EventListener typo,e7734ca84c8d06efbe464bee8c4abba485459703,False,event_dispatcher.py; event_listner.py; mobject.py
57deab66179b12ca62542c10fc8f86d682dde60b,Fix ControlsExample,f8cfcfbc6401bf5a56e019dd2f0b7cee9ec4a4cd,False,example_scenes.py; mobject.py; scene.py
0645912765daeba6b78d72e6397cb9e5548a8162,Merge pull request #1979 from 3b1b/video-work  Various bug fixes,5490b3be19e1236bf317d32d7e62377e498665fe; 57deab66179b12ca62542c10fc8f86d682dde60b,True,
9e5fca67503e4aa80bfa46847685a890782c3950,Merge branch 'type-error-fix' into video-work,5952f9ea747365dbef82d53a3a600b336f1ee61c; 76ee97adfad776a679c8c274d5f57ac20580ad7b,True,
2d0bdfbdb683359bbdf66fa9cead8de2d4a72a8c,Merge branch 'glitch-fix' into video-work,9e5fca67503e4aa80bfa46847685a890782c3950; 2cbad30f45c7181b62fd51c3c177dcd26841d44a,True,
031adda503ac258b76a27f9d858c27226c10bd55,Small fixes to three_dimensions.py,0452012d5413e5e0531f2732d314d1369266938d,False,three_dimensions.py
e8302e60257f9419bfae8bd86bca1b5ef7c35fea,Merge pull request #1978 from 3b1b/type-error-fix  Possible fix for a type error,0645912765daeba6b78d72e6397cb9e5548a8162; 76ee97adfad776a679c8c274d5f57ac20580ad7b,True,
9dc6cce09f28fd1006e14a4c947bb3be2a9c9939,Merge branch 'master' into glitch-fix,2cbad30f45c7181b62fd51c3c177dcd26841d44a; e8302e60257f9419bfae8bd86bca1b5ef7c35fea,True,
8e8229b9b8b059e6e538d0b9d26d6540e9faf428,Merge pull request #1980 from 3b1b/glitch-fix  Change VMobject rendering mode to TRIANGLES,e8302e60257f9419bfae8bd86bca1b5ef7c35fea; 9dc6cce09f28fd1006e14a4c947bb3be2a9c9939,True,
fca5770b9f729e2edaeb754947e36e3cebdfb1e4,Fix Camera.blit,d9c85aac469aec373cf750d745ad167bf910f332,False,camera.py
7c087838a3f22ac17e0b4b9ca07f31263fad3345,Change backstroke defaults in OpeningScene,bc38165d448307a3f54c2c9fd96cc76f0e50531f,False,example_scenes.py; geom.glsl
04733ac32ea50cf2ecca4e1212ee5e86579f7110,Default to fully opaque background rectangle,0c9afb65d9c7bee290f1eb41562170a42bf363c8,False,mobject.py
280090a7c906f6d6cef9f9a8a04186de27f15b26,"Small reorganization to VMobject.get_shader_wrapper_list, and default to fill border being drawn up front",b351c9f1c8881b2c154f1d97ad22db05592f4726,False,vectorized_mobject.py
c8b65d56218d4e1801883c83e81d31da96eaffa3,Merge pull request #1982 from 3b1b/video-work  Various bug fixes and tweaks,5527c0706db14a2e2739f3152c75e664427372ba; e76c64ad520359319c8b9a5567d6ae24b74cd85a,True,
9ef14c7260f3f14c4d1072080753ddd9b2735ca0,Change default h_buff on Matrix,c062592684dfdc13f94f9fbef3cf7e2b68deaa10,False,example_scenes.py; matrix.py
8adf2a6e07e677b9e10f707eb3055729e386d6c7,"Partition render groups based on shader type, fixed_in_frame status, depth_test and whether the mobject is changing",6eafdc63cc4daa5dcfbb1f4ef4a34bcc80928acd,False,scene.py
b499caaa4599dec8cb62ecc09b2110dc290bb4d9,Have SVG subdivide intersections if winding fill is not a default,9c03a40d682cbcd2767741a64fd47cefc0eb3118,False,svg_mobject.py
0cf9a35367570c41d06e5ff8e5905a1db2b11852,Have SVG subdivide intersections if winding fill is not a default,594b9258da88e4b95f260fa7e0c45aa66f4fad7a,False,svg_mobject.py
fbcbbc9a5882143cc0872a61d0d87ab12a5e0480,Merge pull request #1988 from 3b1b/video-work  Several minor fixes,d263fa23faa80882b2b6d8abef8db00c6fd70044; 1dcc678b2feaae04939376fadd0593aceb19f663,True,
c4777015fca6a22d34f3f79f254170748e5774b3,FIx Mobject.replace_shader_code,d10745a3791972341e970ab09328ba84a116309b,False,mobject.py; vectorized_mobject.py
b25f022859e54de027839b511d2242bb3aa6cf8e,Make it an option (default to false) to prerun a scene to calculate its number of frames,7c561d3757bc9b4edde8474f3682ad91dc2a10a9,False,config.py; extract_scene.py; scene_file_writer.py
12dc124d72c264a159599a6531a7d3cdca080363,Revert to simple progress_description_len default,bc107787cc490eaca545e1a9876022272e209931,False,scene_file_writer.py
a54d1eddfc30ddff93a25dec42dfc2c96693b663,Set default pixel format to yuv420p,e1bb360e0bfffbebb562fa6ca722d87e16c5b643,False,scene_file_writer.py
fab917cceeaae088f28b53531ce2e3922d883008,Improve TransformMatchingString to match longest common substrings by default,b8fe7b0172106a6475e5a12ca55f7255064c1ca3,False,transform_matching_parts.py
c918e8478441b1b1a4d3bc7592283b825be45017,Change default progress bar format,e3b95276fa5835a168d649cbb5d2a6209718b640,False,scene.py
d1b1df64a546e7987bf5bc3822800436bdf10b97,Ensure Window's scene always points back to window  Issues can arise in the few milliseconds of startup otherwise.,4e90a77fcdb1a886078561d57fb169d8f552442f,False,window.py
66b78d01a9f16b67e99f3c93dc153c777cb58731,Merge pull request #1989 from 3b1b/video-work  A few more fixes and tweaks.,fbcbbc9a5882143cc0872a61d0d87ab12a5e0480; d1b1df64a546e7987bf5bc3822800436bdf10b97,True,
1844f7fd64157b2638b49704658506c2c0f9759a,Fix for https://github.com/3b1b/manim/issues/1991,66b78d01a9f16b67e99f3c93dc153c777cb58731,False,vectorized_mobject.py
41f0239e9d5a6868ebb3bb06a45d6527f8b2b4ea,Merge pull request #1992 from 3b1b/bug-fix  Fix for index -3 error,66b78d01a9f16b67e99f3c93dc153c777cb58731; 1844f7fd64157b2638b49704658506c2c0f9759a,True,
169e7a302b45c6887550c296f03b578ecf942a83,Give ThreeDAxes flat stroke by default,0ce972991be01a59d9186071ac03230887160c82,False,coordinate_systems.py
ded06c1f888b389c9d31769bda661300f4af3f64,"Give SceneFileWriter an option for saturation, and set default to 1.7  The colors in a scene can look a little different in a preview window vs. in the rendered file written by ffmpeg. This is mean to bring them closer together.",f2c07afe748fdb7b0734b43f7caf5d9bc0aacf72,False,scene_file_writer.py
557cb66c52d3cabe19a8013e5edfcd24f86231b8,Fix transparent background videos,01c51dbc6d7bf66d380bddd0e82679442fd513f8,False,config.py; scene_file_writer.py
d8428585f84681055fed8aa3fabfb6ae95e4a0ff,Merge pull request #1994 from 3b1b/video-work  Several bug fixes,41f0239e9d5a6868ebb3bb06a45d6527f8b2b4ea; 557cb66c52d3cabe19a8013e5edfcd24f86231b8,True,
1eb819363d1e17c79df52d25bec752c1975387a7,Fix issue with ticks going beyond number line,a79d4a862f016e82d234d28eccd0510804f882f8,False,number_line.py
b216b8f7e399fd8f2adeffd421a787e5ed0a879f,Reset default in set_style to stroke_background = False,1eb819363d1e17c79df52d25bec752c1975387a7,False,vectorized_mobject.py
6d0b58659732976e2e78709ac4bbe77439a82a90,Prevent index out of range error for ShowSubmobjectsOneByOne,b216b8f7e399fd8f2adeffd421a787e5ed0a879f,False,creation.py
6b24860bbfa3f46d6363c51e068f6726f2e756bb,Tweak default configuration for Underline,0d415036a93ed15b60c223f0ec8d4c3067bc08af,False,shape_matchers.py
de8e9e5ec1f2c8b43ba536f8c72ea8625a58ae11,Fix error with setting bubble direction,6b24860bbfa3f46d6363c51e068f6726f2e756bb,False,drawings.py
f01b990c2ea19eeca9ab1fce38cf8f05ce399da5,Add default Mobject.match_style,fa1080d59a0717a98bc3892a50d04e57050cb43c,False,mobject.py
bae3b98c0bd4a718f552ca2e46f8a6f0c2678e48,Fixes to Surface,63f6e9d84ff5685e78dc923e401ac980202263cb,False,surface.py
3e641119526b079d667ee21830b58710ae7e5016,Change default on VMobject to no depth test,6f8ea7433d72ea38ac379c5d663ca61d17c36264,False,vectorized_mobject.py
cb02066f22a12f2c2a95e89d29c25936e384329c,"Add always_depth_test option to ThreeDScene, default to true",3e641119526b079d667ee21830b58710ae7e5016,False,scene.py
162fd4a92be68018eea9434d3e1644cc3266c70e,"Change defaults for where videos are saved  Save them directly to the relevant output directory, rather than to a ""videos"" subdirectory within it.",cb02066f22a12f2c2a95e89d29c25936e384329c,False,scene_file_writer.py
0609c1bfa85295d94f4f45200d644a72315a9f42,Change default saturation and gamma to each be 1,162fd4a92be68018eea9434d3e1644cc3266c70e,False,scene_file_writer.py
7ff45b46378fd6a364cddbbd940b940f0b1fc45b,Having changing decimal match fixed_in_frame status,4f42ebeb4f7ecb6b2a45319e290f4aa33373400e,False,numbers.py
ddf2f7d9bd72faabd6c66b6fc23f944bae838eed,Fix typo,2337be2318b1a28e0dd6a94266979271cd76d70a,False,coordinate_systems.py
d21b05ae0d5ffd373d7ee72ab892589f6b26afed,Arrow fix,fc522e5278bf3f7b56c170962d7c85f9ff13a52f,False,geometry.py
4be7f611ec424ab9cf57651cde3ff04c3085c787,Fix issues with stroke opacities passed as numpy arrays,d21b05ae0d5ffd373d7ee72ab892589f6b26afed,False,mobject.py
f2ad9a70f7c6af3cf28cb6b50dad358b9e645b19,Small format fix,4be7f611ec424ab9cf57651cde3ff04c3085c787,False,dot_cloud.py
65e7943ff7582d64fdc5b012f05e5679c3d6e248,fix aspect_ratio other than 16:9 issue,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,False,config.py; constants.py; shaders.py
f0a61beaf5e844f6478b2eade8fc8e95d3f1d81b,fix VShowPassingFlash index out of bounds issue,d8428585f84681055fed8aa3fabfb6ae95e4a0ff,False,indication.py
2b00a9cf8020defc38832ab0e2166860c912f7d3,Fix add_curve_to,b53ab02675c01812d477188851973c99e611ce92,False,vectorized_mobject.py
2cdb85cae90b41e5fe43abc2e63a2d8d5db2ec25,Don't assign a fixed default depth to ThreeDAxes,0d046a7eab8c5272a40fd14a656b34abc90caed7,False,coordinate_systems.py
246a010799d8554f7e532daab4a48299db2378bd,Add default border width to StringMobject,17cd5979046db60b7b5885f10fe0a708301c76dc,False,string_mobject.py
8179ba88d01c6da468a9cd64405abd181f5bc1fc,Reformat defaults for n_rows and n_cols in Mobject.arrange_in_grid,855ef9be8d19a4e7ae53e6a46736bf5b85c9de63,False,mobject.py
d3dee240c329245166013220b1b54af9066da7b9,Allow for smooth transitions between mobjects fixed and unfixed from the frame,60b762ca4339c611c7e4d19f27d5ed3f878ecb14,False,emit_gl_Position.glsl; vert.glsl
1c72059725d244ecae0846dec7b8bb7f84b9af9e,Have surrounding rectangle match framed fixed status of what it surrounds,d3dee240c329245166013220b1b54af9066da7b9,False,shape_matchers.py
cde709fcfada100eb1c8fc430ad773085c4718fd,Replace fix_in_frame matching for DecimalNumber.set_value to general uniform matching,1c72059725d244ecae0846dec7b8bb7f84b9af9e,False,numbers.py
711438f625c4be9aab6b89a616963daacb215e54,Update the types in decorator methods using @wraps  This is method to address issues flagged by pyright,cde709fcfada100eb1c8fc430ad773085c4718fd,False,mobject.py
ebe689dedece2df6b90bc73bc3e40fd8c71cc3bb,"Treat is_fixed_in_frame as a float in uniforms, to allow for transformations between",4aef0d1bf549c9cf2f6201dc9c28d88b18a7a3a3,False,mobject.py
100b108ad18d952977f4f0e27a28267aa7b72734,"Treat Group and VGroup more like list types  This may not be the best way to address it, but at least temporarily it prevents linting issues for calls like VGroup(Circle())[0].get_radius()",7009f0f53e4edc6aa5a91e362d8990c20655b300,False,mobject.py; vectorized_mobject.py
c531e56a2f132448f6e6b5e932048e5f0336e6ef,Fix DecimalNumber.set_value font size issue,45f8ca764348f0131a3110483b96fd9a6aa2b185,False,numbers.py
578427543c1978c0056d960f93caa1e2fbdedabb,Add defaults for Matrix object to have ellipses,c531e56a2f132448f6e6b5e932048e5f0336e6ef,False,matrix.py
4ce8a3ba9d1135b4fde3db7c7fc992b89b7b32b6,Fix computation of normals for Surface,d44e248277f4c7215a0689abb78a634ab5502c56,False,surface.py
27f397e0a6c6a884fb9f7cb7193fbfe3c33feee0,Have stroke width change continuously with fixed_in_frame status,2c110790d259636e1ace5d63b7d682642a864a30,False,vert.glsl
7e6a37d4996ff43f673d63ba088d777896fa3f2e,Typo fix: make_number_changable -> make_number_changeable,6b3834739c3a687f434a8d7070c2c3e05f1bb465,False,example_scenes.py; tex_mobject.py
ec42326618125d95dffc7c9c4654bd9d559e7eeb,Fix remover=True case for FadeTransform,223d671eea295401f993a968628b11242ff5a5fe,False,fading.py
0509e824c63af8be0681fbb96dbf8ac288388066,Have border_width default to 0 for lower opacity,ec42326618125d95dffc7c9c4654bd9d559e7eeb,False,vectorized_mobject.py
920f2407e03d8416ba56fb2f333ebc7c9c115fea,Revert default underline stroke width,7565e936fa32579d610890f4a40977cd43c768e0,False,shape_matchers.py
ab28804ae5776d480e88fb38c11593919aeee6fb,fix: `there_and_back_with_pause`,88c7e9d2c96be1ea729b089c06cabb1bd3b2c187,False,rate_functions.py
63e98eee94aa74f4efac66c5e1cabcae414b0aff,"Update tex_templates.yml  Fix the error when using Chinese, and add international typesetting support",88c7e9d2c96be1ea729b089c06cabb1bd3b2c187,False,tex_templates.yml
0eae42977a153e1627e87d4ea929c0a9f87dc4a8,fix(animation): `time_span` doesn't work for mobjects with submobjects,88c7e9d2c96be1ea729b089c06cabb1bd3b2c187,False,animation.py; rotation.py
d1314e5a3c95e52de28992d4da37718a90a2732a,Catch screeninfo.ScreenInfoError error,79c89ad34d1d479afb8268328d43c2c910eeed9c,False,config.py
5aeb457bb1ae9c0a86a20279eccbe1b69e2d7e33,Hot fix for Traicing Tail,bbc89d13e99587cd0b4fd4df1e51f5b910634617,False,changing.py
5decf810e789d5fac13052f9599142415803e46a,Change default anti_alias_width to 1.5,aea747b6d3de7a4cc269f3e005b8b0b62916b3b8,False,vectorized_mobject.py
71814a118bbe5ff4718fc7325156ac8d4046cebd,Fix dot updater in graph example,d644e3b184d52f1a432966885027fe1b3840c28c,False,example_scenes.py
4ff61ed561fed31d324dcf8613a964c7a2f7f5e0,Default approximate smoothing (non-approx has a bug in 3d),4223bb63202e5e122e0bc95c842ae5829fe6d62d,False,vectorized_mobject.py
44ec9933b7396ee20546916237622fca5211a9fb,Small format fix,4ff61ed561fed31d324dcf8613a964c7a2f7f5e0,False,vectorized_mobject.py
ec88673e927af5292925ce40f18f820c12bbe9df,Fix kink issue in flat stroke,44ec9933b7396ee20546916237622fca5211a9fb,False,geom.glsl
0dcf6302226cbd76fa10769e654fd816a9d34ada,Change default to non-flat stroke rendering,61a2b4d0da0fdf27d0a57a3fa9107405cb017300,False,vectorized_mobject.py
c345d76de09e32e3ff3a7b125aaf77996d6accd3,Patch for glitches associated with non-flat stroke when tangency direction lines up with camera view,1ff758dea878af07c7d60e8b3b56a6c8663137c7,False,geom.glsl
af8e5236d2585853734f0db5f832318600aa3efa,Merge pull request #2157 from 3b1b/video-work  3d stroke bug fix,aad2bded147cfc079a2e748ef569de04d91da6d5; a4858918ddd58069021c5c608fd39ef51344149a,True,
644084d9a7ddc2d69a8c030d08051320a8b7b3e8,Merge branch '3b1b:master' into fix-animation-time_span,0eae42977a153e1627e87d4ea929c0a9f87dc4a8; af8e5236d2585853734f0db5f832318600aa3efa,True,
df0ae6fdc94215c0f43f3da3b24bcd386fe51f9f,Fix missing ignore_skipping -> force_draw,59235d3eedef07ec5c6748e1a959f3e41eb9a302,False,scene_file_writer.py
04347e7876dca60f004dcf3a0dcdd220f9e62e9f,Fix thin stroke issue for low resolutions,df0ae6fdc94215c0f43f3da3b24bcd386fe51f9f,False,frag.glsl; geom.glsl
e2b0c2b9bfb87674075ffe940a933945bf6782aa,Merge pull request #2160 from 3b1b/video-work  Fix low resolution thin stroke issue,0fa74a79211592b718efd6cd2fa460913ef474f7; 04347e7876dca60f004dcf3a0dcdd220f9e62e9f,True,
